shipment_id,order_id,order_purchase_date,delivered_customer_date,estimated_delivery_date,warehouse_id,warehouse_name,carrier_id,carrier_name,category_name,sla_tier,actual_delivery_days,estimated_delivery_days,sla_target_days,delay_days,sla_breach_flag,real_late_delivery_flag,issue_type,quality_issue_flag,anomaly_flag
ship_e4540dca189fca9cd33eb4bac11fb772,e4540dca189fca9cd33eb4bac11fb772,2018-08-17,2018-08-24,2018-09-12,WH_SOUTH,South FC,CAR_B,Carrier B,beleza_saude,fast,7,26,3,0,true,false,none,false,none
ship_e5f0930c94fb39ce2c9b43625e7467c6,e5f0930c94fb39ce2c9b43625e7467c6,2018-08-17,2018-08-22,2018-08-24,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,sinalizacao_e_seguranca,standard,5,7,5,0,false,false,none,false,none
ship_ea61446163797d406b8af3569fbad43f,ea61446163797d406b8af3569fbad43f,2018-08-17,2018-08-18,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,1,10,3,0,false,false,none,false,none
ship_ed9fb3a28b1ec934fa636779c9d1a3ba,ed9fb3a28b1ec934fa636779c9d1a3ba,2018-08-17,2018-08-24,2018-08-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,papelaria,fast,7,6,3,1,true,true,none,false,none
ship_ede6a833580744e002b0ee65323a3006,ede6a833580744e002b0ee65323a3006,2018-08-17,2018-08-22,2018-09-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,alimentos,standard,5,26,5,0,false,false,none,false,none
ship_ee5392faf51501d5019a14eadb3d59a1,ee5392faf51501d5019a14eadb3d59a1,2018-08-17,2018-08-27,2018-09-04,WH_SOUTH,South FC,CAR_C,Carrier C,pet_shop,standard,10,18,5,0,true,false,none,false,none
ship_ef22458e7cfa237cd68b3be657f4f0c8,ef22458e7cfa237cd68b3be657f4f0c8,2018-08-17,2018-08-28,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletrodomesticos,bulky,11,18,8,0,true,false,none,false,none
ship_ef3786e4b943b9f011be07df94558161,ef3786e4b943b9f011be07df94558161,2018-08-17,2018-08-25,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,8,12,8,0,false,false,none,false,none
ship_f15028028ff1a3ccfd539531e3321975,f15028028ff1a3ccfd539531e3321975,2018-08-17,2018-08-23,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,utilidades_domesticas,standard,6,20,5,0,true,false,none,false,none
ship_f21c9390a71ebe18e6b76c7587f4ed5e,f21c9390a71ebe18e6b76c7587f4ed5e,2018-08-17,2018-08-27,2018-09-06,WH_SOUTH,South FC,CAR_A,Carrier A,utilidades_domesticas,standard,10,20,5,0,true,false,none,false,none
ship_f3ee55bf50ef2f2318599425ef80107d,f3ee55bf50ef2f2318599425ef80107d,2018-08-17,2018-08-28,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletrodomesticos,bulky,11,18,8,0,true,false,none,false,none
ship_f4044d3433dd6aa1337504bd223baa5e,f4044d3433dd6aa1337504bd223baa5e,2018-08-17,2018-08-24,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,7,17,5,0,true,false,none,false,none
ship_f814e911eb0f9834305ddacbaa7e83e8,f814e911eb0f9834305ddacbaa7e83e8,2018-08-17,2018-08-29,2018-09-17,WH_SOUTH,South FC,CAR_B,Carrier B,cama_mesa_banho,bulky,12,31,8,0,true,false,none,false,none
ship_f8166a345b188c9033d127c25e44ab74,f8166a345b188c9033d127c25e44ab74,2018-08-17,2018-08-27,2018-09-05,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,10,19,3,0,true,false,none,false,none
ship_f8fe8d24cb8a4064a82cd795715643a4,f8fe8d24cb8a4064a82cd795715643a4,2018-08-17,2018-08-18,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,bulky,1,14,8,0,false,false,none,false,none
ship_fa66968136d0e5507f38fd33d7e6ee14,fa66968136d0e5507f38fd33d7e6ee14,2018-08-17,2018-08-27,2018-09-10,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,10,24,3,0,true,false,none,false,none
ship_fab688950086bc930163ec1b228ead77,fab688950086bc930163ec1b228ead77,2018-08-17,2018-08-24,2018-08-30,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cama_mesa_banho,bulky,7,13,8,0,false,false,none,false,none
ship_fae3bd74427278464a08777366ab3f66,fae3bd74427278464a08777366ab3f66,2018-08-17,2018-08-28,2018-09-13,WH_SOUTH,South FC,CAR_C,Carrier C,construcao_ferramentas_construcao,bulky,11,27,8,0,true,false,none,false,none
ship_fae58c4baf50862a273c6ece28f239a3,fae58c4baf50862a273c6ece28f239a3,2018-08-17,2018-08-28,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,11,17,3,0,true,false,none,false,none
ship_fbfd9608b0061e4cc1412e28450a83e8,fbfd9608b0061e4cc1412e28450a83e8,2018-08-17,2018-08-29,2018-09-11,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,12,25,3,0,true,false,none,false,none
ship_fd18144a7f23df9342113fdc1f130213,fd18144a7f23df9342113fdc1f130213,2018-08-17,2018-08-24,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,7,12,3,0,true,false,none,false,none
ship_fd243eb2d293eb3b7223dbc2d1789521,fd243eb2d293eb3b7223dbc2d1789521,2018-08-17,2018-08-22,2018-08-22,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletronicos,fast,5,5,3,0,true,false,none,false,none
ship_fd675af66d4e1a4c1a3bf57b8d31f791,fd675af66d4e1a4c1a3bf57b8d31f791,2018-08-17,2018-08-24,2018-08-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,7,13,8,0,false,false,none,false,none
ship_fe1a4e86595ca403c258c586e8fd99c4,fe1a4e86595ca403c258c586e8fd99c4,2018-08-17,2018-08-27,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,10,14,8,0,true,false,none,false,none
ship_fe1e111fae7024187f42e73aecff899d,fe1e111fae7024187f42e73aecff899d,2018-08-17,2018-08-27,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,utilidades_domesticas,standard,10,14,5,0,true,false,none,false,none
ship_fea523ebb7e205d346f445544e0a18fd,fea523ebb7e205d346f445544e0a18fd,2018-08-17,2018-08-24,2018-09-05,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cama_mesa_banho,bulky,7,19,8,0,false,false,none,false,none
ship_01f3ed0a20c6db39216985812a092bea,01f3ed0a20c6db39216985812a092bea,2018-08-18,2018-08-27,2018-09-05,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,construcao_ferramentas_seguranca,bulky,9,18,8,0,true,false,none,false,none
ship_0229e66693fbbd736e5022221fc8148b,0229e66693fbbd736e5022221fc8148b,2018-08-18,2018-08-28,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,10,19,3,0,true,false,none,false,none
ship_02c9fa29186a8d00b3e73d3837ea40e5,02c9fa29186a8d00b3e73d3837ea40e5,2018-08-18,2018-08-23,2018-09-14,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,pet_shop,standard,5,27,5,0,false,false,wrong,true,none
ship_057cb6913750cc04b72dbeb174afb208,057cb6913750cc04b72dbeb174afb208,2018-08-18,2018-08-23,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,brinquedos,standard,5,9,5,0,false,false,none,false,none
ship_07156fa55794dec196d72e6d8b07339a,07156fa55794dec196d72e6d8b07339a,2018-08-18,2018-08-27,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,9,9,3,0,true,false,none,false,none
ship_08d820f39b00e575ea55d845ac9a13c2,08d820f39b00e575ea55d845ac9a13c2,2018-08-18,2018-08-21,2018-08-24,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,3,6,3,0,false,false,none,false,none
ship_09fd9b0402ed675bbd1ee1e81171ac7c,09fd9b0402ed675bbd1ee1e81171ac7c,2018-08-18,2018-08-29,2018-09-21,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,construcao_ferramentas_jardim,bulky,11,34,8,0,true,false,none,false,none
ship_0b27e5029dd7bd0891b5da96fa33a93b,0b27e5029dd7bd0891b5da96fa33a93b,2018-08-18,2018-08-30,2018-09-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,12,38,3,0,true,false,none,false,none
ship_0baa0062fe85d1ac765aa6ee112bb624,0baa0062fe85d1ac765aa6ee112bb624,2018-08-18,2018-08-21,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,3,13,3,0,false,false,none,false,none
ship_0c9f9c0fc3c5d9e40e88bbb5910042bb,0c9f9c0fc3c5d9e40e88bbb5910042bb,2018-08-18,2018-08-21,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bebes,standard,3,9,5,0,false,false,none,false,none
ship_0e93edf664c68e407889c757350ef76a,0e93edf664c68e407889c757350ef76a,2018-08-18,2018-08-23,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletrodomesticos_2,bulky,5,11,8,0,false,false,none,false,none
ship_102b81e48c621d25f4c7ccb27af0ffc6,102b81e48c621d25f4c7ccb27af0ffc6,2018-08-18,2018-08-22,2018-08-23,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,alimentos,standard,4,5,5,0,false,false,none,false,none
ship_110217d362db03668a0c1388db3fa1bd,110217d362db03668a0c1388db3fa1bd,2018-08-18,2018-08-27,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,9,17,8,0,true,false,none,false,none
ship_124f1c960dc017afef91dc9c65b771b1,124f1c960dc017afef91dc9c65b771b1,2018-08-18,2018-08-24,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,telefonia,fast,6,16,3,0,true,false,none,false,none
ship_125380a45478fae5bd5466553f2ed928,125380a45478fae5bd5466553f2ed928,2018-08-18,2018-08-28,2018-09-04,WH_SOUTH,South FC,CAR_D,Carrier D,cama_mesa_banho,bulky,10,17,8,0,true,false,none,false,none
ship_12731a5b2b2ad871d0994d8362dfbce2,12731a5b2b2ad871d0994d8362dfbce2,2018-08-18,2018-08-21,2018-08-24,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,automotivo,standard,3,6,5,0,false,false,none,false,none
ship_1454f9bf7010409e8e51291143c2a930,1454f9bf7010409e8e51291143c2a930,2018-08-18,2018-08-27,2018-09-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,utilidades_domesticas,standard,9,25,5,0,true,false,none,false,none
ship_15666ae129eff99b7d7405a5023b0d3a,15666ae129eff99b7d7405a5023b0d3a,2018-08-18,2018-08-28,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,10,19,8,0,true,false,none,false,none
ship_15c083daa3863e259ff8a340f1422546,15c083daa3863e259ff8a340f1422546,2018-08-18,2018-08-27,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,9,19,3,0,true,false,none,false,none
ship_18a3de7f374fa61dc8962d9f000a57d7,18a3de7f374fa61dc8962d9f000a57d7,2018-08-18,2018-08-24,2018-09-11,WH_SOUTH,South FC,CAR_A,Carrier A,utilidades_domesticas,standard,6,24,5,0,true,false,none,false,none
ship_18eadded4d37d643ad53765a205ad45b,18eadded4d37d643ad53765a205ad45b,2018-08-18,2018-08-23,2018-08-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,portateis_casa_forno_e_cafe,standard,5,10,5,0,false,false,none,false,none
ship_1ae3abfcd12459a836834a171af03e2e,1ae3abfcd12459a836834a171af03e2e,2018-08-18,2018-08-28,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,10,19,5,0,true,false,none,false,none
ship_1c119597703b882a5b24ab9139a9a53a,1c119597703b882a5b24ab9139a9a53a,2018-08-18,2018-08-24,2018-08-30,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,6,12,3,0,true,false,none,false,none
ship_1c7c80b8301e9593ab7e370aba54a688,1c7c80b8301e9593ab7e370aba54a688,2018-08-18,2018-08-24,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,consoles_games,standard,6,16,5,0,true,false,none,false,none
ship_1cfd0a0c01505644e6aa1e3c590adcb0,1cfd0a0c01505644e6aa1e3c590adcb0,2018-08-18,2018-08-21,2018-08-28,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,brinquedos,standard,3,10,5,0,false,false,none,false,none
ship_1d0ec3f28fc4f0dfe429d70f0f2acf7f,1d0ec3f28fc4f0dfe429d70f0f2acf7f,2018-08-18,2018-08-27,2018-09-05,WH_CENTRAL_WEST,Central-West FC,CAR_D,Carrier D,informatica_acessorios,fast,9,18,3,0,true,false,none,false,none
ship_1d4fef737d9b6c214e13e92ae014018f,1d4fef737d9b6c214e13e92ae014018f,2018-08-18,2018-08-24,2018-08-30,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,6,12,3,0,true,false,none,false,none
ship_1e359230c99e4510d4ce63375b5c7f72,1e359230c99e4510d4ce63375b5c7f72,2018-08-18,2018-08-22,2018-08-24,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,telefonia,fast,4,6,3,0,true,false,none,false,none
ship_1ed70e8d41f1ea6bd7763ade88da02a6,1ed70e8d41f1ea6bd7763ade88da02a6,2018-08-18,2018-08-24,2018-09-10,WH_SOUTH,South FC,CAR_B,Carrier B,pet_shop,standard,6,23,5,0,true,false,none,false,none
ship_1ee4815d0b4638b47727ce58ef0fbc5d,1ee4815d0b4638b47727ce58ef0fbc5d,2018-08-18,2018-08-27,2018-09-13,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,9,26,3,0,true,false,none,false,none
ship_23915d6cad231d54df8c6db7106b29ca,23915d6cad231d54df8c6db7106b29ca,2018-08-18,2018-08-30,2018-10-01,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,moveis_decoracao,bulky,12,44,8,0,true,false,none,false,none
ship_256439883edd623b95487713a1a0447f,256439883edd623b95487713a1a0447f,2018-08-18,2018-08-23,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,automotivo,standard,5,16,5,0,false,false,none,false,none
ship_26838826a950d2be0d5d33cc748ca38f,26838826a950d2be0d5d33cc748ca38f,2018-08-18,2018-08-23,2018-09-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,instrumentos_musicais,standard,5,18,5,0,false,false,none,false,none
ship_27862fa69c55efccf16a971d36a8f7dc,27862fa69c55efccf16a971d36a8f7dc,2018-08-18,2018-08-23,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_decoracao,bulky,5,17,8,0,false,false,none,false,none
ship_28100e608903eb27aa01604f626bd8c6,28100e608903eb27aa01604f626bd8c6,2018-08-18,2018-08-27,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,9,11,8,0,true,false,none,false,none
ship_28f6e619a89b10d9c70bc35eb43adca1,28f6e619a89b10d9c70bc35eb43adca1,2018-08-18,2018-08-23,2018-09-04,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,fashion_bolsas_e_acessorios,fast,5,17,3,0,true,false,none,false,none
ship_299e8d399d78b7abc915b3d059a6c712,299e8d399d78b7abc915b3d059a6c712,2018-08-18,2018-08-27,2018-09-04,WH_SOUTH,South FC,CAR_B,Carrier B,cama_mesa_banho,bulky,9,17,8,0,true,false,refund,true,none
ship_2b109e28d89747fb2ab26a44ef4fe92b,2b109e28d89747fb2ab26a44ef4fe92b,2018-08-18,2018-08-24,2018-09-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,perfumaria,fast,6,18,3,0,true,false,none,false,none
ship_2bd9bddf117b28b0736de5b81eea032c,2bd9bddf117b28b0736de5b81eea032c,2018-08-18,2018-08-27,2018-09-04,WH_SOUTH,South FC,CAR_A,Carrier A,eletrodomesticos,bulky,9,17,8,0,true,false,none,false,none
ship_2e9eb4c2f3b354abe0e2c0f0e1d528d6,2e9eb4c2f3b354abe0e2c0f0e1d528d6,2018-08-18,2018-08-24,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cool_stuff,standard,6,11,5,0,true,false,none,false,none
ship_2ed5305b914f9e070f396f7d29287aff,2ed5305b914f9e070f396f7d29287aff,2018-08-18,2018-08-30,2018-09-05,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,12,18,5,0,true,false,none,false,none
ship_36f4478e93bb401c1938f739d085591a,36f4478e93bb401c1938f739d085591a,2018-08-18,2018-08-27,2018-10-03,WH_SOUTH,South FC,CAR_A,Carrier A,cama_mesa_banho,bulky,9,46,8,0,true,false,none,false,none
ship_37877918d022198d7516624a45572923,37877918d022198d7516624a45572923,2018-08-18,2018-08-29,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,relogios_presentes,fast,11,17,3,0,true,false,none,false,none
ship_3cdbf328dc0f52112842b474f208831b,3cdbf328dc0f52112842b474f208831b,2018-08-18,2018-08-29,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,eletronicos,fast,11,19,3,0,true,false,none,false,none
ship_3d256d368580c4cc0dc2b5fc606f1e57,3d256d368580c4cc0dc2b5fc606f1e57,2018-08-18,2018-08-23,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,5,9,8,0,false,false,none,false,none
ship_3e8dab241fc3468ea66691de15216895,3e8dab241fc3468ea66691de15216895,2018-08-18,2018-08-28,2018-09-10,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,beleza_saude,fast,10,23,3,0,true,false,none,false,none
ship_3ef2e89270f0cb8a5461840c19c713c2,3ef2e89270f0cb8a5461840c19c713c2,2018-08-18,2018-08-30,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,construcao_ferramentas_construcao,bulky,12,16,8,0,true,false,none,false,none
ship_4021cd7611d6d9ce5ffcd24817fc374f,4021cd7611d6d9ce5ffcd24817fc374f,2018-08-18,2018-08-29,2018-08-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,moveis_decoracao,bulky,11,12,8,0,true,false,none,false,none
ship_429df9136da976f430e08dfe6c04efaa,429df9136da976f430e08dfe6c04efaa,2018-08-18,2018-08-24,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,6,11,8,0,false,false,none,false,none
ship_4537d337a107a7bc0ea9212bd197d624,4537d337a107a7bc0ea9212bd197d624,2018-08-18,2018-08-27,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,fast,9,17,3,0,true,false,none,false,none
ship_46c0b3ab3b1d05b0f8af19f0100a33c4,46c0b3ab3b1d05b0f8af19f0100a33c4,2018-08-18,2018-08-28,2018-09-19,WH_NORTH,North FC,CAR_B,Carrier B,beleza_saude,fast,10,32,3,0,true,false,none,false,none
ship_476b812a7e4fc972646eb390517bddcb,476b812a7e4fc972646eb390517bddcb,2018-08-18,2018-08-30,2018-09-12,WH_CENTRAL_WEST,Central-West FC,CAR_C,Carrier C,cama_mesa_banho,bulky,12,25,8,0,true,false,none,false,none
ship_484bc55c468ac3e8d5ca1ab45b24ff99,484bc55c468ac3e8d5ca1ab45b24ff99,2018-08-18,2018-08-25,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cama_mesa_banho,bulky,7,13,8,0,false,false,damaged,true,none
ship_4854bc4c9c26ab65c3b7ff11c0a03586,4854bc4c9c26ab65c3b7ff11c0a03586,2018-08-18,2018-08-25,2018-09-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletroportateis,standard,7,25,5,0,true,false,none,false,none
ship_4a8493d781a65dfb623103a5dedf44fa,4a8493d781a65dfb623103a5dedf44fa,2018-08-18,2018-08-29,2018-09-11,WH_SOUTH,South FC,CAR_A,Carrier A,pc_gamer,standard,11,24,5,0,true,false,none,false,none
ship_4aa1a55da45bb1b3b091aba5f4e37783,4aa1a55da45bb1b3b091aba5f4e37783,2018-08-18,2018-08-27,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,9,17,8,0,true,false,none,false,none
ship_4bccceeea58d5e2e65e3bf9b7bfb1f49,4bccceeea58d5e2e65e3bf9b7bfb1f49,2018-08-18,2018-08-28,2018-09-17,WH_SOUTH,South FC,CAR_B,Carrier B,esporte_lazer,standard,10,30,5,0,true,false,none,false,none
ship_4d9600658f731503a9d1952aea2df44f,4d9600658f731503a9d1952aea2df44f,2018-08-18,2018-08-21,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_decoracao,bulky,3,9,8,0,false,false,none,false,none
ship_4e9909164c9d3f4d58d9428b6e09d523,4e9909164c9d3f4d58d9428b6e09d523,2018-08-18,2018-08-29,2018-09-25,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,moveis_decoracao,bulky,11,38,8,0,true,false,none,false,none
ship_4e9b0a2da6a5959b8df944a25604792e,4e9b0a2da6a5959b8df944a25604792e,2018-08-18,2018-08-28,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,10,19,3,0,true,false,none,false,none
ship_4ea7a0509e9dc440b977de71fe9128cb,4ea7a0509e9dc440b977de71fe9128cb,2018-08-18,2018-08-24,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,brinquedos,standard,6,11,5,0,true,false,none,false,none
ship_551ac5ff66bff1f852bc0b36eb22e162,551ac5ff66bff1f852bc0b36eb22e162,2018-08-18,2018-08-27,2018-08-30,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bebes,standard,9,12,5,0,true,false,none,false,none
ship_587cc93c9570b0620ed4d9b9d8d13c23,587cc93c9570b0620ed4d9b9d8d13c23,2018-08-18,2018-08-28,2018-08-30,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,beleza_saude,fast,10,12,3,0,true,false,none,false,none
ship_597fa94ef8eb873a3b8d4191931fcdeb,597fa94ef8eb873a3b8d4191931fcdeb,2018-08-18,2018-08-27,2018-09-05,WH_SOUTH,South FC,CAR_B,Carrier B,papelaria,fast,9,18,3,0,true,false,none,false,none
ship_5c5dbf7439be3806b599476ff0264276,5c5dbf7439be3806b599476ff0264276,2018-08-18,2018-08-24,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_quarto,bulky,6,13,8,0,false,false,none,false,none
ship_5d0b303a697b0b722ed82edf076fa3ef,5d0b303a697b0b722ed82edf076fa3ef,2018-08-18,2018-08-24,2018-09-05,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,construcao_ferramentas_iluminacao,bulky,6,18,8,0,false,false,none,false,none
ship_5def57005a0074cf4fd6778d99e6b7f1,5def57005a0074cf4fd6778d99e6b7f1,2018-08-18,2018-08-27,2018-09-14,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,9,27,3,0,true,false,none,false,none
ship_614c0b4b5169af9eb895bc8aefe5a418,614c0b4b5169af9eb895bc8aefe5a418,2018-08-18,2018-08-24,2018-08-29,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,6,11,3,0,true,false,none,false,none
ship_61e23a6264d97339d6e7f3d113582713,61e23a6264d97339d6e7f3d113582713,2018-08-18,2018-08-28,2018-09-11,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,10,24,3,0,true,false,none,false,none
ship_6258f184f313311383d31c1a6ea59b7a,6258f184f313311383d31c1a6ea59b7a,2018-08-18,2018-08-24,2018-09-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_decoracao,bulky,6,17,8,0,false,false,none,false,none
ship_62d4c5d34949afc8d73f2be9043e5ad4,62d4c5d34949afc8d73f2be9043e5ad4,2018-08-18,2018-08-24,2018-09-10,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletronicos,fast,6,23,3,0,true,false,none,false,none
ship_6524a88ca27a0b23f796705c11087d6d,6524a88ca27a0b23f796705c11087d6d,2018-08-18,2018-08-21,2018-08-27,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,esporte_lazer,standard,3,9,5,0,false,false,none,false,none
ship_657516e76af3d3776fa65ce47ce04d57,657516e76af3d3776fa65ce47ce04d57,2018-08-18,2018-08-21,2018-08-24,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,3,6,5,0,false,false,none,false,none
ship_6657640ffd626be03509bc9226994b36,6657640ffd626be03509bc9226994b36,2018-08-18,2018-08-27,2018-09-06,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cool_stuff,standard,9,19,5,0,true,false,none,false,none
ship_696b70b07c6fd1bed3a148051e31c42d,696b70b07c6fd1bed3a148051e31c42d,2018-08-18,2018-08-29,2018-09-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,11,16,3,0,true,false,none,false,none
ship_69f8ac735b4a0bbbcdbe4a87e9041a21,69f8ac735b4a0bbbcdbe4a87e9041a21,2018-08-18,2018-08-23,2018-09-18,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,utilidades_domesticas,standard,5,31,5,0,false,false,none,false,none
ship_6aa3386e7cd429b12ab0c288acf52e41,6aa3386e7cd429b12ab0c288acf52e41,2018-08-18,2018-08-22,2018-08-23,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cool_stuff,standard,4,5,5,0,false,false,none,false,none
ship_6cff9244ac14a30d55f39722cf7febe9,6cff9244ac14a30d55f39722cf7febe9,2018-08-18,2018-08-22,2018-08-24,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,relogios_presentes,fast,4,6,3,0,true,false,none,false,none
ship_6d415687ad03111662fbfc54c811414e,6d415687ad03111662fbfc54c811414e,2018-08-18,2018-08-28,2018-09-19,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletronicos,fast,10,32,3,0,true,false,none,false,none
ship_6d49ef945903365b72a86294b54b948d,6d49ef945903365b72a86294b54b948d,2018-08-18,2018-08-24,2018-09-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,6,30,3,0,true,false,none,false,none
ship_6d5b02afa38b0682ac9c0ca1cc98b463,6d5b02afa38b0682ac9c0ca1cc98b463,2018-08-18,2018-08-23,2018-08-31,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,agro_industria_e_comercio,standard,5,13,5,0,false,false,none,false,none
ship_6e429b10b7146f0e09d492b45c32b8b3,6e429b10b7146f0e09d492b45c32b8b3,2018-08-18,2018-08-21,2018-08-28,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,fast,3,10,3,0,false,false,none,false,none
